event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
EVT_004271,failed,malformed_response,True,replay_after_fix
EVT_000894,recovered,customer_endpoint_down,False,none
EVT_003394,failed,payload_too_large,False,reduce_payload
EVT_003322,failed,payload_too_large,False,reduce_payload
EVT_004059,recovered,customer_endpoint_down,False,none
EVT_000506,failed,customer_endpoint_down,True,replay_after_fix
EVT_003954,failed,payload_too_large,False,reduce_payload
EVT_003759,recovered,rate_limited,False,none
EVT_001535,failed,endpoint_deleted,False,contact_customer
EVT_002042,failed,payload_too_large,False,reduce_payload
EVT_002507,failed,payload_too_large,False,reduce_payload
EVT_001677,recovered,customer_endpoint_down,False,none
EVT_004735,failed,payload_too_large,False,reduce_payload
EVT_004999,duplicate,duplicate_event,False,investigate_idempotency
EVT_004435,failed,customer_endpoint_down,True,replay_after_fix
EVT_002499,failed,customer_endpoint_down,True,replay_after_fix
EVT_003140,expired,customer_endpoint_down,False,notify_customer
EVT_004859,expired,customer_endpoint_down,False,notify_customer
EVT_002601,delivered,none,False,none
EVT_000420,failed,endpoint_deleted,False,contact_customer
EVT_003988,failed,endpoint_deleted,False,contact_customer
EVT_003791,failed,payload_too_large,False,reduce_payload
EVT_002511,failed,payload_too_large,False,reduce_payload
EVT_000501,recovered,invalid_signature,False,none
EVT_001366,expired,customer_endpoint_down,False,notify_customer
EVT_002856,delivered,none,False,none
EVT_001432,failed,payload_too_large,False,reduce_payload
EVT_001439,failed,endpoint_deleted,False,contact_customer
EVT_004427,recovered,rate_limited,False,none
EVT_002220,failed,endpoint_deleted,False,contact_customer
EVT_001564,delivered,none,False,none
EVT_004898,failed,payload_too_large,False,reduce_payload
EVT_003591,recovered,customer_endpoint_down,False,none
EVT_002790,delivered,none,False,none
EVT_002014,failed,payload_too_large,False,reduce_payload
EVT_000710,recovered,customer_endpoint_down,False,none
EVT_003404,recovered,malformed_response,False,none
EVT_000968,failed,customer_endpoint_down,True,replay_after_fix
EVT_003111,failed,payload_too_large,False,reduce_payload
EVT_000187,recovered,customer_endpoint_down,False,none
EVT_001395,failed,payload_too_large,False,reduce_payload
EVT_003640,recovered,customer_endpoint_down,False,none
EVT_002859,recovered,invalid_signature,False,none
EVT_000447,failed,endpoint_deleted,False,contact_customer
EVT_001914,failed,payload_too_large,False,reduce_payload
EVT_001550,expired,customer_endpoint_down,False,notify_customer
EVT_000883,failed,payload_too_large,False,reduce_payload
EVT_001684,failed,payload_too_large,False,reduce_payload
EVT_003887,delivered,none,False,none
EVT_004022,failed,endpoint_deleted,False,contact_customer
EVT_003738,recovered,customer_endpoint_down,False,none
EVT_000089,failed,payload_too_large,False,reduce_payload
EVT_001793,failed,endpoint_deleted,False,contact_customer
EVT_002412,delivered,none,False,none
EVT_000148,failed,payload_too_large,False,reduce_payload
EVT_004756,failed,endpoint_deleted,False,contact_customer
EVT_000498,delivered,none,False,none
EVT_000470,recovered,malformed_response,False,none
EVT_002549,delivered,none,False,none
EVT_001383,failed,payload_too_large,False,reduce_payload
EVT_004048,failed,payload_too_large,False,reduce_payload
EVT_004076,recovered,invalid_signature,False,none
EVT_001915,failed,payload_too_large,False,reduce_payload
EVT_000182,failed,endpoint_deleted,False,contact_customer
EVT_001130,recovered,customer_endpoint_down,False,none
EVT_004333,failed,payload_too_large,False,reduce_payload
EVT_004952,recovered,rate_limited,False,none
EVT_002821,duplicate,duplicate_event,False,investigate_idempotency
EVT_000112,failed,payload_too_large,False,reduce_payload
EVT_004502,recovered,rate_limited,False,none
EVT_001291,failed,payload_too_large,False,reduce_payload
EVT_001402,recovered,rate_limited,False,none
EVT_000994,recovered,customer_endpoint_down,False,none
EVT_003776,expired,customer_endpoint_down,False,notify_customer
EVT_003675,failed,endpoint_deleted,False,contact_customer
EVT_001419,recovered,customer_endpoint_down,False,none
EVT_003108,failed,endpoint_deleted,False,contact_customer
EVT_001966,delivered,none,False,none
EVT_003942,recovered,customer_endpoint_down,False,none
EVT_000878,duplicate,duplicate_event,False,investigate_idempotency
EVT_000958,failed,payload_too_large,False,reduce_payload
EVT_004501,failed,customer_endpoint_down,True,replay_after_fix
EVT_003805,failed,malformed_response,True,replay_after_fix
EVT_004324,failed,endpoint_deleted,False,contact_customer
EVT_000288,failed,payload_too_large,False,reduce_payload
EVT_003959,recovered,customer_endpoint_down,False,none
EVT_004098,failed,payload_too_large,False,reduce_payload
EVT_004467,failed,payload_too_large,False,reduce_payload
EVT_004763,failed,malformed_response,True,replay_after_fix
EVT_002664,recovered,rate_limited,False,none
EVT_003186,failed,payload_too_large,False,reduce_payload
EVT_001884,failed,endpoint_deleted,False,contact_customer
EVT_003821,failed,payload_too_large,False,reduce_payload
EVT_003843,recovered,customer_endpoint_down,False,none
EVT_003866,failed,payload_too_large,False,reduce_payload
EVT_003431,failed,payload_too_large,False,reduce_payload
EVT_000759,recovered,rate_limited,False,none
EVT_001606,recovered,invalid_signature,False,none
EVT_002647,recovered,invalid_signature,False,none
EVT_003916,failed,payload_too_large,False,reduce_payload
EVT_000861,failed,endpoint_deleted,False,contact_customer
EVT_000350,recovered,customer_endpoint_down,False,none
EVT_000063,recovered,malformed_response,False,none
EVT_001542,delivered,none,False,none
EVT_000806,recovered,rate_limited,False,none
EVT_004219,failed,payload_too_large,False,reduce_payload
EVT_003236,failed,payload_too_large,False,reduce_payload
EVT_004258,failed,customer_endpoint_down,True,replay_after_fix
EVT_000500,failed,payload_too_large,False,reduce_payload
EVT_001748,recovered,invalid_signature,False,none
EVT_001354,failed,payload_too_large,False,reduce_payload
EVT_002756,failed,endpoint_deleted,False,contact_customer
EVT_000831,failed,endpoint_deleted,False,contact_customer
EVT_001845,failed,endpoint_deleted,False,contact_customer
EVT_004798,delivered,none,False,none
EVT_002188,failed,endpoint_deleted,False,contact_customer
EVT_001293,failed,payload_too_large,False,reduce_payload
EVT_002117,delivered,none,False,none
EVT_000499,delivered,none,False,none
EVT_002024,failed,endpoint_deleted,False,contact_customer
EVT_003585,recovered,customer_endpoint_down,False,none
EVT_000588,failed,payload_too_large,False,reduce_payload
EVT_002791,recovered,rate_limited,False,none
EVT_000888,failed,payload_too_large,False,reduce_payload
EVT_004130,delivered,none,False,none
EVT_003166,expired,customer_endpoint_down,False,notify_customer
EVT_004812,duplicate,duplicate_event,False,investigate_idempotency
EVT_004512,delivered,none,False,none
EVT_002312,failed,endpoint_deleted,False,contact_customer
EVT_001498,failed,endpoint_deleted,False,contact_customer
EVT_000312,failed,payload_too_large,False,reduce_payload
EVT_001791,delivered,none,False,none
EVT_002030,failed,payload_too_large,False,reduce_payload
EVT_003536,failed,endpoint_deleted,False,contact_customer
EVT_001136,failed,payload_too_large,False,reduce_payload
EVT_000216,delivered,none,False,none
EVT_003393,delivered,none,False,none
EVT_002489,recovered,customer_endpoint_down,False,none
EVT_002243,delivered,none,False,none
EVT_000130,delivered,none,False,none
EVT_002424,delivered,none,False,none
EVT_004729,failed,endpoint_deleted,False,contact_customer
EVT_001579,failed,endpoint_deleted,False,contact_customer
EVT_001947,failed,payload_too_large,False,reduce_payload
EVT_002287,failed,payload_too_large,False,reduce_payload
EVT_000582,recovered,customer_endpoint_down,False,none
EVT_003200,failed,payload_too_large,False,reduce_payload
EVT_001299,delivered,none,False,none
EVT_004586,recovered,invalid_signature,False,none
EVT_004166,failed,endpoint_deleted,False,contact_customer
EVT_003923,recovered,customer_endpoint_down,False,none
EVT_003943,failed,endpoint_deleted,False,contact_customer
EVT_004031,failed,payload_too_large,False,reduce_payload
EVT_002376,recovered,customer_endpoint_down,False,none
EVT_003962,failed,malformed_response,True,replay_after_fix
EVT_001786,failed,payload_too_large,False,reduce_payload
EVT_001346,failed,endpoint_deleted,False,contact_customer
EVT_003045,delivered,none,False,none
EVT_001622,failed,endpoint_deleted,False,contact_customer
EVT_001180,failed,payload_too_large,False,reduce_payload
EVT_002071,recovered,rate_limited,False,none
EVT_001925,failed,payload_too_large,False,reduce_payload
EVT_002803,delivered,none,False,none
EVT_001809,failed,endpoint_deleted,False,contact_customer
EVT_001827,failed,endpoint_deleted,False,contact_customer
EVT_001696,delivered,none,False,none
EVT_003488,delivered,none,False,none
EVT_003443,failed,customer_endpoint_down,True,replay_after_fix
EVT_002568,failed,customer_endpoint_down,True,replay_after_fix
EVT_004225,failed,payload_too_large,False,reduce_payload
EVT_001301,failed,endpoint_deleted,False,contact_customer
EVT_004418,recovered,rate_limited,False,none
EVT_002450,failed,payload_too_large,False,reduce_payload
EVT_003700,failed,customer_endpoint_down,True,replay_after_fix
EVT_001185,failed,endpoint_deleted,False,contact_customer
EVT_002373,failed,payload_too_large,False,reduce_payload
EVT_002451,failed,customer_endpoint_down,True,replay_after_fix
EVT_003659,expired,customer_endpoint_down,False,notify_customer
EVT_000642,failed,payload_too_large,False,reduce_payload
EVT_000049,recovered,customer_endpoint_down,False,none
EVT_002591,recovered,invalid_signature,False,none
EVT_003993,recovered,rate_limited,False,none
EVT_001792,failed,customer_endpoint_down,True,replay_after_fix
EVT_003883,failed,payload_too_large,False,reduce_payload
EVT_002119,delivered,none,False,none
EVT_000816,failed,customer_endpoint_down,True,replay_after_fix
EVT_001324,recovered,customer_endpoint_down,False,none
EVT_002113,failed,endpoint_deleted,False,contact_customer
EVT_001500,failed,endpoint_deleted,False,contact_customer
EVT_001663,delivered,none,False,none
EVT_003194,recovered,invalid_signature,False,none
EVT_004916,failed,endpoint_deleted,False,contact_customer
EVT_004140,failed,payload_too_large,False,reduce_payload
EVT_004064,failed,endpoint_deleted,False,contact_customer
EVT_004522,delivered,none,False,none
EVT_002007,delivered,none,False,none
EVT_001150,recovered,customer_endpoint_down,False,none
EVT_004978,recovered,customer_endpoint_down,False,none
EVT_002858,failed,payload_too_large,False,reduce_payload
EVT_001770,failed,payload_too_large,False,reduce_payload
EVT_004593,duplicate,duplicate_event,False,investigate_idempotency
EVT_002939,failed,payload_too_large,False,reduce_payload
EVT_000576,failed,customer_endpoint_down,True,replay_after_fix
EVT_002196,failed,payload_too_large,False,reduce_payload
EVT_003094,failed,payload_too_large,False,reduce_payload
EVT_004715,delivered,none,False,none
EVT_000979,failed,endpoint_deleted,False,contact_customer
EVT_001103,delivered,none,False,none
EVT_003212,failed,payload_too_large,False,reduce_payload
EVT_004244,failed,endpoint_deleted,False,contact_customer
EVT_004537,failed,payload_too_large,False,reduce_payload
EVT_002246,failed,payload_too_large,False,reduce_payload
EVT_003576,recovered,customer_endpoint_down,False,none
EVT_003521,delivered,none,False,none
EVT_000636,recovered,customer_endpoint_down,False,none
EVT_004794,duplicate,duplicate_event,False,investigate_idempotency
EVT_003676,failed,payload_too_large,False,reduce_payload
EVT_000301,recovered,customer_endpoint_down,False,none
EVT_000487,failed,malformed_response,True,replay_after_fix
EVT_004961,failed,customer_endpoint_down,True,replay_after_fix
EVT_000688,failed,endpoint_deleted,False,contact_customer
EVT_002630,expired,customer_endpoint_down,False,notify_customer
EVT_000965,expired,customer_endpoint_down,False,notify_customer
EVT_004235,recovered,customer_endpoint_down,False,none
EVT_001921,failed,payload_too_large,False,reduce_payload
EVT_001678,failed,customer_endpoint_down,True,replay_after_fix
EVT_002962,failed,payload_too_large,False,reduce_payload
EVT_001269,failed,endpoint_deleted,False,contact_customer
EVT_001971,failed,payload_too_large,False,reduce_payload
EVT_000251,recovered,rate_limited,False,none
EVT_001241,failed,customer_endpoint_down,True,replay_after_fix
EVT_003615,expired,customer_endpoint_down,False,notify_customer
EVT_004062,recovered,customer_endpoint_down,False,none
EVT_000456,recovered,rate_limited,False,none
EVT_001176,failed,payload_too_large,False,reduce_payload
EVT_002640,recovered,customer_endpoint_down,False,none
EVT_003606,failed,customer_endpoint_down,True,replay_after_fix
EVT_003496,failed,payload_too_large,False,reduce_payload
EVT_002805,failed,endpoint_deleted,False,contact_customer
EVT_003172,failed,payload_too_large,False,reduce_payload
EVT_002603,failed,customer_endpoint_down,True,replay_after_fix
EVT_003919,failed,customer_endpoint_down,True,replay_after_fix
EVT_000430,failed,payload_too_large,False,reduce_payload
EVT_002921,failed,endpoint_deleted,False,contact_customer
EVT_003617,recovered,customer_endpoint_down,False,none
EVT_002458,failed,payload_too_large,False,reduce_payload
EVT_004278,delivered,none,False,none
EVT_000284,failed,payload_too_large,False,reduce_payload
EVT_001738,expired,customer_endpoint_down,False,notify_customer
EVT_002483,recovered,rate_limited,False,none
EVT_001300,delivered,none,False,none
EVT_000496,recovered,malformed_response,False,none
EVT_003281,failed,endpoint_deleted,False,contact_customer
EVT_001233,delivered,none,False,none
EVT_001801,failed,endpoint_deleted,False,contact_customer
EVT_003427,failed,payload_too_large,False,reduce_payload
EVT_002561,duplicate,duplicate_event,False,investigate_idempotency
EVT_002270,recovered,customer_endpoint_down,False,none
EVT_001963,delivered,none,False,none
EVT_003539,delivered,none,False,none
EVT_002052,failed,payload_too_large,False,reduce_payload
EVT_003531,failed,customer_endpoint_down,True,replay_after_fix
EVT_003768,failed,payload_too_large,False,reduce_payload
EVT_000051,failed,payload_too_large,False,reduce_payload
EVT_000785,recovered,invalid_signature,False,none
EVT_004939,failed,payload_too_large,False,reduce_payload
EVT_002420,failed,customer_endpoint_down,True,replay_after_fix
EVT_003424,recovered,customer_endpoint_down,False,none
